customer_ref,account_num,subs_id,msisdn,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type_id,event_type_name,event_dtm,calling_number,originating_number,called_number,upload_volume,download_volume,total_volume,rating_group,duration,number_of_messages,direction,operator_code,consumption_bucket_amount,consumption_type,actual_available_bucket,served_imsi,terminating_zone,terminating_country,originating_zone,originating_country,roaming_zone,roaming_country,session_id,location_cell_id,ocs_charged_amount,charged_amount_post_tax,tax_amount,hour_number,history_date
1000164033,2000264027,9158818010000000094,754200094,436607000094,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200094.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164034,2000264028,9158818010000000095,754200095,436607000095,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200095.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164035,2000264029,9158818010000000096,754200096,436607000096,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200096.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164036,2000264030,9158818010000000097,754200097,436607000097,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200097.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164037,2000264031,9158818010000000098,754200098,436607000098,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200098.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164038,2000264032,9158818010000000099,754200099,436607000099,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200099.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164039,2000264033,9158818010000000100,754200100,436607000100,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200100.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164040,2000264034,9158818010000000101,754200101,436607000101,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200101.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164041,2000264035,9158818010000000102,754200102,436607000102,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200102.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164042,2000264036,9158818010000000103,754200103,436607000103,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200103.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164043,2000264037,9158818010000000104,754200104,436607000104,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200104.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164044,2000264038,9158818010000000105,754200105,436607000105,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200105.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164045,2000264039,9158818010000000106,754200106,436607000106,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200106.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164046,2000264040,9158818010000000107,754200107,436607000107,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200107.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164047,2000264041,9158818010000000108,754200108,436607000108,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200108.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164048,2000264042,9158818010000000109,754200109,436607000109,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200109.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164049,2000264043,9158818010000000110,754200110,436607000110,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200110.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164050,2000264044,9158818010000000111,754200111,436607000111,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200111.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164051,2000264045,9158818010000000112,754200112,436607000112,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200112.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164052,2000264046,9158818010000000113,754200113,436607000113,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200113.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164053,2000264047,9158818010000000114,754200114,436607000114,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200114.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164054,2000264048,9158818010000000115,754200115,436607000115,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200115.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164055,2000264049,9158818010000000116,754200116,436607000116,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200116.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164056,2000264050,9158818010000000117,754200117,436607000117,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200117.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164057,2000264051,9158818010000000118,754200118,436607000118,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200118.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164058,2000264052,9158818010000000119,754200119,436607000119,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200119.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164059,2000264053,9158818010000000120,754200120,436607000120,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200120.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164060,2000264054,9158818010000000121,754200121,436607000121,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200121.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164061,2000264055,9158818010000000122,754200122,436607000122,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200122.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164062,2000264056,9158818010000000123,754200123,436607000123,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200123.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164063,2000264057,9158818010000000124,754200124,436607000124,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200124.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164064,2000264058,9158818010000000125,754200125,436607000125,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200125.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164065,2000264059,9158818010000000126,754200126,436607000126,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200126.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164066,2000264060,9158818010000000127,754200127,436607000127,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200127.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164067,2000264061,9158818010000000128,754200128,436607000128,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200128.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164068,2000264062,9158818010000000129,754200129,436607000129,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200129.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164069,2000264063,9158818010000000130,754200130,436607000130,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200130.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164070,2000264064,9158818010000000131,754200131,436607000131,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200131.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164071,2000264065,9158818010000000132,754200132,436607000132,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200132.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164072,2000264066,9158818010000000133,754200133,436607000133,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200133.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164073,2000264067,9158818010000000134,754200134,436607000134,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200134.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164074,2000264068,9158818010000000135,754200135,436607000135,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200904000100,754200135.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164075,2000264069,9158818010000000136,754200136,436607000136,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200136.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164076,2000264070,9158818010000000137,754200137,436607000137,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200137.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164077,2000264071,9158818010000000138,754200138,436607000138,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200138.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164078,2000264072,9158818010000000139,754200139,436607000139,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200905000100,,754200139.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164079,2000264073,9158818010000000140,754200140,436607000140,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200906000100,754200140.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164080,2000264074,9158818010000000141,754200141,436607000141,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200907000100,754200141.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164081,2000264075,9158818010000000142,754200142,436607000142,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200908000100,754200142.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164082,2000264076,9158818010000000143,754200143,436607000143,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200909000100,754200143.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164083,2000264077,9158818010000000144,754200144,436607000144,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200910000100,754200144.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164084,2000264078,9158818010000000145,754200145,436607000145,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200911000100,754200145.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164085,2000264079,9158818010000000146,754200146,436607000146,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200912000100,754200146.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164086,2000264080,9158818010000000147,754200147,436607000147,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200913000100,754200147.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164087,2000264081,9158818010000000148,754200148,436607000148,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200914000100,754200148.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164088,2000264082,9158818010000000149,754200149,436607000149,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200915000100,,754200149.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164089,2000264083,9158818010000000150,754200150,436607000150,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200916000100,,754200150.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164090,2000264084,9158818010000000151,754200151,436607000151,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200151.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164091,2000264085,9158818010000000152,754200152,436607000152,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200905000100,,754200152.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
1000164092,2000264086,9158818010000000153,754200153,436607000153,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200906000100,754200153.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164093,2000264087,9158818010000000154,754200154,436607000154,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200907000100,754200154.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,8,2020-09-16-00-00-00
1000164094,2000264088,9158818010000000155,754200155,436607000155,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200908000100,754200155.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,9,2020-09-16-00-00-00
1000164095,2000264089,9158818010000000156,754200156,436607000156,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200909000100,754200156.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,10,2020-09-16-00-00-00
1000164096,2000264090,9158818010000000157,754200157,436607000157,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200910000100,754200157.0,,9234775633.0,,,,,1,2.0,IN,ARTL,20,1,21,BSNL,,,,,,,SNSMS65842,,2,3,1,5,2020-09-16-00-00-00
1000164097,2000264091,9158818010000000158,754200158,436607000158,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200911000100,754200158.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164098,2000264092,9158818010000000159,754200159,436607000159,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200912000100,754200159.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,8,2020-09-16-00-00-00
1000164099,2000264093,9158818010000000160,754200160,436607000160,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200913000100,754200160.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,9,2020-09-16-00-00-00
1000164100,2000264094,9158818010000000161,754200161,436607000161,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,4,Mobile SMS Roaming Originating,20200914000100,754200161.0,,9234775633.0,,,,,1,2.0,I,ARTL,20,1,21,BARTL,,,,,,,SNSMS65842,,2,3,1,10,2020-09-16-00-00-00
1000164101,2000264095,9158818010000000162,754200162,436607000162,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200915000100,,754200162.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164102,2000264096,9158818010000000163,754200163,436607000163,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200916000100,,754200163.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,8,2020-09-16-00-00-00
1000164103,2000264097,9158818010000000164,754200164,436607000164,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200904000100,,754200164.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,9,2020-09-16-00-00-00
1000164104,2000264098,9158818010000000165,754200165,436607000165,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,7,Mobile Data,20200905000100,,754200165.0,,2000.0,5000.0,10000.0,Free Internet Plan,51,,,,478,1,478,OFT,,,,,,,S00201,560101.0,0,499,81,10,2020-09-16-00-00-00
