customer_ref,customer_id,account_num,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subscription_name,actual_start_date,actual_end_date,sequence_number,billing_subs_status_id,billing_subs_status_value,subs_status_id,subs_status_value,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,shop_id,processed_when_date,subs_location_id,charge_discount_mrc,charge_tax_mrc,charge_total_mrc,tariff_plan_template_id,tariff_plan_template_name,tariff_plan_id,tariff_plan_name,tariff_plan_weight,tariff_plan_bil_spec_id,tariff_plan_bil_spec_value,msisdn_id,msisdn,phone_number_status_id,phone_number_status_value,ported_from_id,ported_from_name,phone_number_category_id,phone_number_category_value,iccid_id,imsi,sim_card_type_id,sim_card_type_value,sim_card_logical_status_id,sim_card_logical_status_value,ported_to_id,ported_to_name,customer_category_id,customer_category_value,sms_allowance,data_allowance,voice_allowance,cash_balance_id,date_change_tariff_plan,history_date,ocs_subscription_id,remaining_upfront_payment,upfront_payment
1000163978,9157821800000000039,2000263972,436607000039.0,9157000010000000039,9158818010000000039,9157818076520010039,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000039,754200039,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900039,143981813200039,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163979,9157821900000000040,2000263973,436607000040.0,9157000010000000040,9158818010000000040,9157818076520010040,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000040,754200040,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900040,143981813200040,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163980,9157822000000000041,2000263974,436607000041.0,9157000010000000041,9158818010000000041,9157818076520010041,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000041,754200041,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900041,143981813200041,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163981,9157822100000000042,2000263975,436607000042.0,9157000010000000042,9158818010000000042,9157818076520010042,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000042,754200042,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900042,143981813200042,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163982,9157822200000000043,2000263976,436607000043.0,9157000010000000043,9158818010000000043,9157818076520010043,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000043,754200043,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900043,143981813200043,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163983,9157822300000000044,2000263977,436607000044.0,9157000010000000044,9158818010000000044,9157818076520010044,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000044,754200044,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900044,143981813200044,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163984,9157822400000000045,2000263978,436607000045.0,9157000010000000045,9158818010000000045,9157818076520010045,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000045,754200045,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900045,143981813200045,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163985,9157822500000000046,2000263979,436607000046.0,9157000010000000046,9158818010000000046,9157818076520010046,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000046,754200046,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900046,143981813200046,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163986,9157822600000000047,2000263980,436607000047.0,9157000010000000047,9158818010000000047,9157818076520010047,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000047,754200047,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900047,143981813200047,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163987,9157822700000000048,2000263981,436607000048.0,9157000010000000048,9158818010000000048,9157818076520010048,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000048,754200048,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900048,143981813200048,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163988,9157822800000000049,2000263982,436607000049.0,9157000010000000049,9158818010000000049,9157818076520010049,Mobile Prepaid 1.5 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000002,Mobile Prepaid 1.5 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000049,754200049,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900049,143981813200049,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,200,1.5,200,NULL,NULL,9/9/2020,,,
1000163989,9157822900000000050,2000263983,436607000050.0,9157000010000000050,9158818010000000050,9157818076520010050,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000050,754200050,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900050,143981813200050,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163990,9157823000000000051,2000263984,436607000051.0,9157000010000000051,9158818010000000051,9157818076520010051,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000051,754200051,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900051,143981813200051,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163991,9157823100000000052,2000263985,436607000052.0,9157000010000000052,9158818010000000052,9157818076520010052,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000052,754200052,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900052,143981813200052,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163992,9157823200000000053,2000263986,436607000053.0,9157000010000000053,9158818010000000053,9157818076520010053,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000053,754200053,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900053,143981813200053,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163993,9157823300000000054,2000263987,436607000054.0,9157000010000000054,9158818010000000054,9157818076520010054,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000054,754200054,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900054,143981813200054,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163994,9157823400000000055,2000263988,436607000055.0,9157000010000000055,9158818010000000055,9157818076520010055,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000055,754200055,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900055,143981813200055,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163995,9157823500000000056,2000263989,436607000056.0,9157000010000000056,9158818010000000056,9157818076520010056,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000056,754200056,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900056,143981813200056,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163996,9157823600000000057,2000263990,436607000057.0,9157000010000000057,9158818010000000057,9157818076520010057,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000057,754200057,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900057,143981813200057,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163997,9157823700000000058,2000263991,436607000058.0,9157000010000000058,9158818010000000058,9157818076520010058,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000058,754200058,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900058,143981813200058,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163998,9157823800000000059,2000263992,436607000059.0,9157000010000000059,9158818010000000059,9157818076520010059,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000059,754200059,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900059,143981813200059,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000163999,9157823900000000060,2000263993,436607000060.0,9157000010000000060,9158818010000000060,9157818076520010060,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000060,754200060,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900060,143981813200060,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164000,9157824000000000061,2000263994,436607000061.0,9157000010000000061,9158818010000000061,9157818076520010061,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000061,754200061,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900061,143981813200061,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164001,9157824100000000062,2000263995,436607000062.0,9157000010000000062,9158818010000000062,9157818076520010062,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000062,754200062,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900062,143981813200062,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164002,9157824200000000063,2000263996,436607000063.0,9157000010000000063,9158818010000000063,9157818076520010063,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000063,754200063,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900063,143981813200063,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164003,9157824300000000064,2000263997,436607000064.0,9157000010000000064,9158818010000000064,9157818076520010064,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000064,754200064,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900064,143981813200064,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
1000164004,9157824400000000065,2000263998,436607000065.0,9157000010000000065,9158818010000000065,9157818076520010065,Mobile Prepaid 6 GB #001,2020-09-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-09-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000065,754200065,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900065,143981813200065,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9145846203913115265,Consumer,300,6,300,NULL,NULL,9/9/2020,,,
